,geometry,centroid,ppet
111,"POLYGON ((-123.2950258939473 41.05763858905594, -123.2150258939473 41.05763858905594, -123.2150258939473 41.13763858905594, -123.2950258939473 41.13763858905594, -123.2950258939473 41.05763858905594))",POINT (-123.2550258939473 41.09763858905594),12.99846726155456
112,"POLYGON ((-123.2950258939473 41.13763858905594, -123.2150258939473 41.13763858905594, -123.2150258939473 41.21763858905594, -123.2950258939473 41.21763858905594, -123.2950258939473 41.13763858905594))",POINT (-123.2550258939473 41.17763858905594),7.54146315239137
113,"POLYGON ((-123.2950258939473 41.21763858905594, -123.2150258939473 41.21763858905594, -123.2150258939473 41.29763858905594, -123.2950258939473 41.29763858905594, -123.2950258939473 41.21763858905594))",POINT (-123.2550258939473 41.25763858905594),7.574476667764386
114,"POLYGON ((-123.2950258939473 41.29763858905594, -123.2150258939473 41.29763858905594, -123.2150258939473 41.37763858905593, -123.2950258939473 41.37763858905593, -123.2950258939473 41.29763858905594))",POINT (-123.2550258939473 41.33763858905594),11.198168694690935
115,"POLYGON ((-123.2950258939473 41.37763858905593, -123.2150258939473 41.37763858905593, -123.2150258939473 41.45763858905593, -123.2950258939473 41.45763858905593, -123.2950258939473 41.37763858905593))",POINT (-123.2550258939473 41.41763858905593),9.837442682276269
116,"POLYGON ((-123.2950258939473 41.45763858905593, -123.2150258939473 41.45763858905593, -123.2150258939473 41.53763858905593, -123.2950258939473 41.53763858905593, -123.2950258939473 41.45763858905593))",POINT (-123.2550258939473 41.49763858905593),9.840355338200135
117,"POLYGON ((-123.2950258939473 41.53763858905593, -123.2150258939473 41.53763858905593, -123.2150258939473 41.61763858905593, -123.2950258939473 41.61763858905593, -123.2950258939473 41.53763858905593))",POINT (-123.2550258939473 41.57763858905594),12.47229858046894
118,"POLYGON ((-123.2950258939473 41.61763858905593, -123.2150258939473 41.61763858905593, -123.2150258939473 41.69763858905593, -123.2950258939473 41.69763858905593, -123.2950258939473 41.61763858905593))",POINT (-123.2550258939473 41.65763858905593),6.284189838766268
119,"POLYGON ((-123.2950258939473 41.69763858905593, -123.2150258939473 41.69763858905593, -123.2150258939473 41.77763858905593, -123.2950258939473 41.77763858905593, -123.2950258939473 41.69763858905593))",POINT (-123.2550258939473 41.73763858905593),3.681230946063223
120,"POLYGON ((-123.2950258939473 41.77763858905593, -123.2150258939473 41.77763858905593, -123.2150258939473 41.85763858905592, -123.2950258939473 41.85763858905592, -123.2950258939473 41.77763858905593))",POINT (-123.2550258939473 41.81763858905592),3.1898791668234843
121,"POLYGON ((-123.2950258939473 41.85763858905592, -123.2150258939473 41.85763858905592, -123.2150258939473 41.93763858905592, -123.2950258939473 41.93763858905592, -123.2950258939473 41.85763858905592))",POINT (-123.2550258939473 41.89763858905592),3.8484267602820452
122,"POLYGON ((-123.2950258939473 41.93763858905592, -123.2150258939473 41.93763858905592, -123.2150258939473 42.01763858905592, -123.2950258939473 42.01763858905592, -123.2950258939473 41.93763858905592))",POINT (-123.2550258939473 41.97763858905592),3.2854416141408236
123,"POLYGON ((-123.2950258939473 42.01763858905592, -123.2150258939473 42.01763858905592, -123.2150258939473 42.09763858905592, -123.2950258939473 42.09763858905592, -123.2950258939473 42.01763858905592))",POINT (-123.2550258939473 42.05763858905592),2.5433701823194994
124,"POLYGON ((-123.2150258939473 40.81763858905595, -123.1350258939473 40.81763858905595, -123.1350258939473 40.89763858905594, -123.2150258939473 40.89763858905594, -123.2150258939473 40.81763858905595))",POINT (-123.1750258939473 40.85763858905595),17.907388152267075
125,"POLYGON ((-123.2150258939473 40.89763858905594, -123.1350258939473 40.89763858905594, -123.1350258939473 40.97763858905594, -123.2150258939473 40.97763858905594, -123.2150258939473 40.89763858905594))",POINT (-123.1750258939473 40.93763858905594),16.610834848004767
126,"POLYGON ((-123.2150258939473 40.97763858905594, -123.1350258939473 40.97763858905594, -123.1350258939473 41.05763858905594, -123.2150258939473 41.05763858905594, -123.2150258939473 40.97763858905594))",POINT (-123.1750258939473 41.01763858905594),16.578728113839762
127,"POLYGON ((-123.2150258939473 41.05763858905594, -123.1350258939473 41.05763858905594, -123.1350258939473 41.13763858905594, -123.2150258939473 41.13763858905594, -123.2150258939473 41.05763858905594))",POINT (-123.1750258939473 41.09763858905594),12.856086773090357
128,"POLYGON ((-123.2150258939473 41.13763858905594, -123.1350258939473 41.13763858905594, -123.1350258939473 41.21763858905594, -123.2150258939473 41.21763858905594, -123.2150258939473 41.13763858905594))",POINT (-123.1750258939473 41.17763858905594),7.6448882244548315
129,"POLYGON ((-123.2150258939473 41.21763858905594, -123.1350258939473 41.21763858905594, -123.1350258939473 41.29763858905594, -123.2150258939473 41.29763858905594, -123.2150258939473 41.21763858905594))",POINT (-123.1750258939473 41.25763858905594),7.889362496419587
130,"POLYGON ((-123.2150258939473 41.29763858905594, -123.1350258939473 41.29763858905594, -123.1350258939473 41.37763858905593, -123.2150258939473 41.37763858905593, -123.2150258939473 41.29763858905594))",POINT (-123.1750258939473 41.33763858905594),9.777997921093721
131,"POLYGON ((-123.2150258939473 41.37763858905593, -123.1350258939473 41.37763858905593, -123.1350258939473 41.45763858905593, -123.2150258939473 41.45763858905593, -123.2150258939473 41.37763858905593))",POINT (-123.1750258939473 41.41763858905593),12.698079784476372
132,"POLYGON ((-123.2150258939473 41.45763858905593, -123.1350258939473 41.45763858905593, -123.1350258939473 41.53763858905593, -123.2150258939473 41.53763858905593, -123.2150258939473 41.45763858905593))",POINT (-123.1750258939473 41.49763858905593),12.702141058376402
133,"POLYGON ((-123.2150258939473 41.53763858905593, -123.1350258939473 41.53763858905593, -123.1350258939473 41.61763858905593, -123.2150258939473 41.61763858905593, -123.2150258939473 41.53763858905593))",POINT (-123.1750258939473 41.57763858905594),13.247976959845413
134,"POLYGON ((-123.2150258939473 41.61763858905593, -123.1350258939473 41.61763858905593, -123.1350258939473 41.69763858905593, -123.2150258939473 41.69763858905593, -123.2150258939473 41.61763858905593))",POINT (-123.1750258939473 41.65763858905593),7.404925502649873
135,"POLYGON ((-123.2150258939473 41.69763858905593, -123.1350258939473 41.69763858905593, -123.1350258939473 41.77763858905593, -123.2150258939473 41.77763858905593, -123.2150258939473 41.69763858905593))",POINT (-123.1750258939473 41.73763858905593),3.6903755516766927
136,"POLYGON ((-123.2150258939473 41.77763858905593, -123.1350258939473 41.77763858905593, -123.1350258939473 41.85763858905592, -123.2150258939473 41.85763858905592, -123.2150258939473 41.77763858905593))",POINT (-123.1750258939473 41.81763858905592),3.5551822398125994
137,"POLYGON ((-123.2150258939473 41.85763858905592, -123.1350258939473 41.85763858905592, -123.1350258939473 41.93763858905592, -123.2150258939473 41.93763858905592, -123.2150258939473 41.85763858905592))",POINT (-123.1750258939473 41.89763858905592),4.135579764922247
138,"POLYGON ((-123.2150258939473 41.93763858905592, -123.1350258939473 41.93763858905592, -123.1350258939473 42.01763858905592, -123.2150258939473 42.01763858905592, -123.2150258939473 41.93763858905592))",POINT (-123.1750258939473 41.97763858905592),2.823740803160021
139,"POLYGON ((-123.2150258939473 42.01763858905592, -123.1350258939473 42.01763858905592, -123.1350258939473 42.09763858905592, -123.2150258939473 42.09763858905592, -123.2150258939473 42.01763858905592))",POINT (-123.1750258939473 42.05763858905592),2.634151095989081
140,"POLYGON ((-123.1350258939473 40.81763858905595, -123.0550258939473 40.81763858905595, -123.0550258939473 40.89763858905594, -123.1350258939473 40.89763858905594, -123.1350258939473 40.81763858905595))",POINT (-123.0950258939473 40.85763858905595),14.359848216499348
141,"POLYGON ((-123.1350258939473 40.89763858905594, -123.0550258939473 40.89763858905594, -123.0550258939473 40.97763858905594, -123.1350258939473 40.97763858905594, -123.1350258939473 40.89763858905594))",POINT (-123.0950258939473 40.93763858905594),18.054660330516796
142,"POLYGON ((-123.1350258939473 40.97763858905594, -123.0550258939473 40.97763858905594, -123.0550258939473 41.05763858905594, -123.1350258939473 41.05763858905594, -123.1350258939473 40.97763858905594))",POINT (-123.0950258939473 41.01763858905594),17.45878781271422
143,"POLYGON ((-123.1350258939473 41.05763858905594, -123.0550258939473 41.05763858905594, -123.0550258939473 41.13763858905594, -123.1350258939473 41.13763858905594, -123.1350258939473 41.05763858905594))",POINT (-123.0950258939473 41.09763858905594),10.8468405452548
144,"POLYGON ((-123.1350258939473 41.13763858905594, -123.0550258939473 41.13763858905594, -123.0550258939473 41.21763858905594, -123.1350258939473 41.21763858905594, -123.1350258939473 41.13763858905594))",POINT (-123.0950258939473 41.17763858905594),8.873953005343411
145,"POLYGON ((-123.1350258939473 41.21763858905594, -123.0550258939473 41.21763858905594, -123.0550258939473 41.29763858905594, -123.1350258939473 41.29763858905594, -123.1350258939473 41.21763858905594))",POINT (-123.0950258939473 41.25763858905594),7.998036477640586
146,"POLYGON ((-123.1350258939473 41.29763858905594, -123.0550258939473 41.29763858905594, -123.0550258939473 41.37763858905593, -123.1350258939473 41.37763858905593, -123.1350258939473 41.29763858905594))",POINT (-123.0950258939473 41.33763858905594),10.041597604402947
147,"POLYGON ((-123.1350258939473 41.37763858905593, -123.0550258939473 41.37763858905593, -123.0550258939473 41.45763858905593, -123.1350258939473 41.45763858905593, -123.1350258939473 41.37763858905593))",POINT (-123.0950258939473 41.41763858905593),11.774667763437606
148,"POLYGON ((-123.1350258939473 41.45763858905593, -123.0550258939473 41.45763858905593, -123.0550258939473 41.53763858905593, -123.1350258939473 41.53763858905593, -123.1350258939473 41.45763858905593))",POINT (-123.0950258939473 41.49763858905593),11.778384919495798
149,"POLYGON ((-123.1350258939473 41.53763858905593, -123.0550258939473 41.53763858905593, -123.0550258939473 41.61763858905593, -123.1350258939473 41.61763858905593, -123.1350258939473 41.53763858905593))",POINT (-123.0950258939473 41.57763858905594),10.79022964380665
150,"POLYGON ((-123.1350258939473 41.61763858905593, -123.0550258939473 41.61763858905593, -123.0550258939473 41.69763858905593, -123.1350258939473 41.69763858905593, -123.1350258939473 41.61763858905593))",POINT (-123.0950258939473 41.65763858905593),7.144049895489654
151,"POLYGON ((-123.1350258939473 41.69763858905593, -123.0550258939473 41.69763858905593, -123.0550258939473 41.77763858905593, -123.1350258939473 41.77763858905593, -123.1350258939473 41.69763858905593))",POINT (-123.0950258939473 41.73763858905593),4.062208742251412
152,"POLYGON ((-123.1350258939473 41.77763858905593, -123.0550258939473 41.77763858905593, -123.0550258939473 41.85763858905592, -123.1350258939473 41.85763858905592, -123.1350258939473 41.77763858905593))",POINT (-123.0950258939473 41.81763858905592),4.198706660342655
153,"POLYGON ((-123.1350258939473 41.85763858905592, -123.0550258939473 41.85763858905592, -123.0550258939473 41.93763858905592, -123.1350258939473 41.93763858905592, -123.1350258939473 41.85763858905592))",POINT (-123.0950258939473 41.89763858905592),3.5926944333438504
154,"POLYGON ((-123.1350258939473 41.93763858905592, -123.0550258939473 41.93763858905592, -123.0550258939473 42.01763858905592, -123.1350258939473 42.01763858905592, -123.1350258939473 41.93763858905592))",POINT (-123.0950258939473 41.97763858905592),3.397167742684262
155,"POLYGON ((-123.1350258939473 42.01763858905592, -123.0550258939473 42.01763858905592, -123.0550258939473 42.09763858905592, -123.1350258939473 42.09763858905592, -123.1350258939473 42.01763858905592))",POINT (-123.0950258939473 42.05763858905592),1.2611525570962743
156,"POLYGON ((-123.0550258939473 40.81763858905595, -122.9750258939473 40.81763858905595, -122.9750258939473 40.89763858905594, -123.0550258939473 40.89763858905594, -123.0550258939473 40.81763858905595))",POINT (-123.0150258939473 40.85763858905595),15.053403347400781
157,"POLYGON ((-123.0550258939473 40.89763858905594, -122.9750258939473 40.89763858905594, -122.9750258939473 40.97763858905594, -123.0550258939473 40.97763858905594, -123.0550258939473 40.89763858905594))",POINT (-123.0150258939473 40.93763858905594),7.453785385873967
158,"POLYGON ((-123.0550258939473 40.97763858905594, -122.9750258939473 40.97763858905594, -122.9750258939473 41.05763858905594, -123.0550258939473 41.05763858905594, -123.0550258939473 40.97763858905594))",POINT (-123.0150258939473 41.01763858905594),16.709016204231506
159,"POLYGON ((-123.0550258939473 41.05763858905594, -122.9750258939473 41.05763858905594, -122.9750258939473 41.13763858905594, -123.0550258939473 41.13763858905594, -123.0550258939473 41.05763858905594))",POINT (-123.0150258939473 41.09763858905594),14.223606785261142
160,"POLYGON ((-123.0550258939473 41.13763858905594, -122.9750258939473 41.13763858905594, -122.9750258939473 41.21763858905594, -123.0550258939473 41.21763858905594, -123.0550258939473 41.13763858905594))",POINT (-123.0150258939473 41.17763858905594),9.237475152234822
161,"POLYGON ((-123.0550258939473 41.21763858905594, -122.9750258939473 41.21763858905594, -122.9750258939473 41.29763858905594, -123.0550258939473 41.29763858905594, -123.0550258939473 41.21763858905594))",POINT (-123.0150258939473 41.25763858905594),8.917416059730064
162,"POLYGON ((-123.0550258939473 41.29763858905594, -122.9750258939473 41.29763858905594, -122.9750258939473 41.37763858905593, -123.0550258939473 41.37763858905593, -123.0550258939473 41.29763858905594))",POINT (-123.0150258939473 41.33763858905594),11.482455311079022
163,"POLYGON ((-123.0550258939473 41.37763858905593, -122.9750258939473 41.37763858905593, -122.9750258939473 41.45763858905593, -123.0550258939473 41.45763858905593, -123.0550258939473 41.37763858905593))",POINT (-123.0150258939473 41.41763858905593),4.055525147970649
164,"POLYGON ((-123.0550258939473 41.45763858905593, -122.9750258939473 41.45763858905593, -122.9750258939473 41.53763858905593, -123.0550258939473 41.53763858905593, -123.0550258939473 41.45763858905593))",POINT (-123.0150258939473 41.49763858905593),4.0567145232497435
165,"POLYGON ((-123.0550258939473 41.53763858905593, -122.9750258939473 41.53763858905593, -122.9750258939473 41.61763858905593, -123.0550258939473 41.61763858905593, -123.0550258939473 41.53763858905593))",POINT (-123.0150258939473 41.57763858905594),9.802977337801726
166,"POLYGON ((-123.0550258939473 41.61763858905593, -122.9750258939473 41.61763858905593, -122.9750258939473 41.69763858905593, -123.0550258939473 41.69763858905593, -123.0550258939473 41.61763858905593))",POINT (-123.0150258939473 41.65763858905593),7.285984516999625
167,"POLYGON ((-123.0550258939473 41.69763858905593, -122.9750258939473 41.69763858905593, -122.9750258939473 41.77763858905593, -123.0550258939473 41.77763858905593, -123.0550258939473 41.69763858905593))",POINT (-123.0150258939473 41.73763858905593),3.796336521557735
168,"POLYGON ((-123.0550258939473 41.77763858905593, -122.9750258939473 41.77763858905593, -122.9750258939473 41.85763858905592, -123.0550258939473 41.85763858905592, -123.0550258939473 41.77763858905593))",POINT (-123.0150258939473 41.81763858905592),3.7317681420008197
169,"POLYGON ((-123.0550258939473 41.85763858905592, -122.9750258939473 41.85763858905592, -122.9750258939473 41.93763858905592, -123.0550258939473 41.93763858905592, -123.0550258939473 41.85763858905592))",POINT (-123.0150258939473 41.89763858905592),3.5685239063450624
170,"POLYGON ((-123.0550258939473 41.93763858905592, -122.9750258939473 41.93763858905592, -122.9750258939473 42.01763858905592, -123.0550258939473 42.01763858905592, -123.0550258939473 41.93763858905592))",POINT (-123.0150258939473 41.97763858905592),2.8363117435258687
171,"POLYGON ((-123.0550258939473 42.01763858905592, -122.9750258939473 42.01763858905592, -122.9750258939473 42.09763858905592, -123.0550258939473 42.09763858905592, -123.0550258939473 42.01763858905592))",POINT (-123.0150258939473 42.05763858905592),1.8902707410657726
172,"POLYGON ((-122.9750258939473 40.81763858905595, -122.8950258939473 40.81763858905595, -122.8950258939473 40.89763858905594, -122.9750258939473 40.89763858905594, -122.9750258939473 40.81763858905595))",POINT (-122.9350258939473 40.85763858905595),23.831999483494727
173,"POLYGON ((-122.9750258939473 40.89763858905594, -122.8950258939473 40.89763858905594, -122.8950258939473 40.97763858905594, -122.9750258939473 40.97763858905594, -122.9750258939473 40.89763858905594))",POINT (-122.9350258939473 40.93763858905594),25.7706398013416
174,"POLYGON ((-122.9750258939473 40.97763858905594, -122.8950258939473 40.97763858905594, -122.8950258939473 41.05763858905594, -122.9750258939473 41.05763858905594, -122.9750258939473 40.97763858905594))",POINT (-122.9350258939473 41.01763858905594),13.658244885395552
175,"POLYGON ((-122.9750258939473 41.05763858905594, -122.8950258939473 41.05763858905594, -122.8950258939473 41.13763858905594, -122.9750258939473 41.13763858905594, -122.9750258939473 41.05763858905594))",POINT (-122.9350258939473 41.09763858905594),6.302234416753051
176,"POLYGON ((-122.9750258939473 41.13763858905594, -122.8950258939473 41.13763858905594, -122.8950258939473 41.21763858905594, -122.9750258939473 41.21763858905594, -122.9750258939473 41.13763858905594))",POINT (-122.9350258939473 41.17763858905594),11.706937817759934
177,"POLYGON ((-122.9750258939473 41.21763858905594, -122.8950258939473 41.21763858905594, -122.8950258939473 41.29763858905594, -122.9750258939473 41.29763858905594, -122.9750258939473 41.21763858905594))",POINT (-122.9350258939473 41.25763858905594),11.796759849970574
178,"POLYGON ((-122.9750258939473 41.29763858905594, -122.8950258939473 41.29763858905594, -122.8950258939473 41.37763858905593, -122.9750258939473 41.37763858905593, -122.9750258939473 41.29763858905594))",POINT (-122.9350258939473 41.33763858905594),13.845726212744967
179,"POLYGON ((-122.9750258939473 41.37763858905593, -122.8950258939473 41.37763858905593, -122.8950258939473 41.45763858905593, -122.9750258939473 41.45763858905593, -122.9750258939473 41.37763858905593))",POINT (-122.9350258939473 41.41763858905593),13.595376328825472
180,"POLYGON ((-122.9750258939473 41.45763858905593, -122.8950258939473 41.45763858905593, -122.8950258939473 41.53763858905593, -122.9750258939473 41.53763858905593, -122.9750258939473 41.45763858905593))",POINT (-122.9350258939473 41.49763858905593),13.599724180913457
181,"POLYGON ((-122.9750258939473 41.53763858905593, -122.8950258939473 41.53763858905593, -122.8950258939473 41.61763858905593, -122.9750258939473 41.61763858905593, -122.9750258939473 41.53763858905593))",POINT (-122.9350258939473 41.57763858905594),8.320718386889071
182,"POLYGON ((-122.9750258939473 41.61763858905593, -122.8950258939473 41.61763858905593, -122.8950258939473 41.69763858905593, -122.9750258939473 41.69763858905593, -122.9750258939473 41.61763858905593))",POINT (-122.9350258939473 41.65763858905593),6.447245900250738
183,"POLYGON ((-122.9750258939473 41.69763858905593, -122.8950258939473 41.69763858905593, -122.8950258939473 41.77763858905593, -122.9750258939473 41.77763858905593, -122.9750258939473 41.69763858905593))",POINT (-122.9350258939473 41.73763858905593),7.20601121318639
184,"POLYGON ((-122.9750258939473 41.77763858905593, -122.8950258939473 41.77763858905593, -122.8950258939473 41.85763858905592, -122.9750258939473 41.85763858905592, -122.9750258939473 41.77763858905593))",POINT (-122.9350258939473 41.81763858905592),6.5065777213083
185,"POLYGON ((-122.9750258939473 41.85763858905592, -122.8950258939473 41.85763858905592, -122.8950258939473 41.93763858905592, -122.9750258939473 41.93763858905592, -122.9750258939473 41.85763858905592))",POINT (-122.9350258939473 41.89763858905592),5.006384667576505
186,"POLYGON ((-122.9750258939473 41.93763858905592, -122.8950258939473 41.93763858905592, -122.8950258939473 42.01763858905592, -122.9750258939473 42.01763858905592, -122.9750258939473 41.93763858905592))",POINT (-122.9350258939473 41.97763858905592),3.4099507908872613
187,"POLYGON ((-122.9750258939473 42.01763858905592, -122.8950258939473 42.01763858905592, -122.8950258939473 42.09763858905592, -122.9750258939473 42.09763858905592, -122.9750258939473 42.01763858905592))",POINT (-122.9350258939473 42.05763858905592),2.2397067000936417
188,"POLYGON ((-122.8950258939473 40.81763858905595, -122.8150258939473 40.81763858905595, -122.8150258939473 40.89763858905594, -122.8950258939473 40.89763858905594, -122.8950258939473 40.81763858905595))",POINT (-122.8550258939473 40.85763858905595),25.000594128932274
189,"POLYGON ((-122.8950258939473 40.89763858905594, -122.8150258939473 40.89763858905594, -122.8150258939473 40.97763858905594, -122.8950258939473 40.97763858905594, -122.8950258939473 40.89763858905594))",POINT (-122.8550258939473 40.93763858905594),30.3617620160076
190,"POLYGON ((-122.8950258939473 40.97763858905594, -122.8150258939473 40.97763858905594, -122.8150258939473 41.05763858905594, -122.8950258939473 41.05763858905594, -122.8950258939473 40.97763858905594))",POINT (-122.8550258939473 41.01763858905594),8.419348537480484
191,"POLYGON ((-122.8950258939473 41.05763858905594, -122.8150258939473 41.05763858905594, -122.8150258939473 41.13763858905594, -122.8950258939473 41.13763858905594, -122.8950258939473 41.05763858905594))",POINT (-122.8550258939473 41.09763858905594),10.613208077698802
192,"POLYGON ((-122.8950258939473 41.13763858905594, -122.8150258939473 41.13763858905594, -122.8150258939473 41.21763858905594, -122.8950258939473 41.21763858905594, -122.8950258939473 41.13763858905594))",POINT (-122.8550258939473 41.17763858905594),13.547292534639304
193,"POLYGON ((-122.8950258939473 41.21763858905594, -122.8150258939473 41.21763858905594, -122.8150258939473 41.29763858905594, -122.8950258939473 41.29763858905594, -122.8950258939473 41.21763858905594))",POINT (-122.8550258939473 41.25763858905594),11.890046867558064
194,"POLYGON ((-122.8950258939473 41.29763858905594, -122.8150258939473 41.29763858905594, -122.8150258939473 41.37763858905593, -122.8950258939473 41.37763858905593, -122.8950258939473 41.29763858905594))",POINT (-122.8550258939473 41.33763858905594),7.46669192990519
195,"POLYGON ((-122.8950258939473 41.37763858905593, -122.8150258939473 41.37763858905593, -122.8150258939473 41.45763858905593, -122.8950258939473 41.45763858905593, -122.8950258939473 41.37763858905593))",POINT (-122.8550258939473 41.41763858905593),5.609859836939894
196,"POLYGON ((-122.8950258939473 41.45763858905593, -122.8150258939473 41.45763858905593, -122.8150258939473 41.53763858905593, -122.8950258939473 41.53763858905593, -122.8950258939473 41.45763858905593))",POINT (-122.8550258939473 41.49763858905593),5.6115325424411076
197,"POLYGON ((-122.8950258939473 41.53763858905593, -122.8150258939473 41.53763858905593, -122.8150258939473 41.61763858905593, -122.8950258939473 41.61763858905593, -122.8950258939473 41.53763858905593))",POINT (-122.8550258939473 41.57763858905594),2.820457225978498
198,"POLYGON ((-122.8950258939473 41.61763858905593, -122.8150258939473 41.61763858905593, -122.8150258939473 41.69763858905593, -122.8950258939473 41.69763858905593, -122.8950258939473 41.61763858905593))",POINT (-122.8550258939473 41.65763858905593),4.488127562949379
199,"POLYGON ((-122.8950258939473 41.69763858905593, -122.8150258939473 41.69763858905593, -122.8150258939473 41.77763858905593, -122.8950258939473 41.77763858905593, -122.8950258939473 41.69763858905593))",POINT (-122.8550258939473 41.73763858905593),5.236639859768083
200,"POLYGON ((-122.8950258939473 41.77763858905593, -122.8150258939473 41.77763858905593, -122.8150258939473 41.85763858905592, -122.8950258939473 41.85763858905592, -122.8950258939473 41.77763858905593))",POINT (-122.8550258939473 41.81763858905592),5.066398914114521
201,"POLYGON ((-122.8950258939473 41.85763858905592, -122.8150258939473 41.85763858905592, -122.8150258939473 41.93763858905592, -122.8950258939473 41.93763858905592, -122.8950258939473 41.85763858905592))",POINT (-122.8550258939473 41.89763858905592),3.582492944701514
202,"POLYGON ((-122.8950258939473 41.93763858905592, -122.8150258939473 41.93763858905592, -122.8150258939473 42.01763858905592, -122.8950258939473 42.01763858905592, -122.8950258939473 41.93763858905592))",POINT (-122.8550258939473 41.97763858905592),3.3550023494099768
203,"POLYGON ((-122.8950258939473 42.01763858905592, -122.8150258939473 42.01763858905592, -122.8150258939473 42.09763858905592, -122.8950258939473 42.09763858905592, -122.8950258939473 42.01763858905592))",POINT (-122.8550258939473 42.05763858905592),2.093168007512249
204,"POLYGON ((-122.8150258939473 40.81763858905595, -122.7350258939473 40.81763858905595, -122.7350258939473 40.89763858905594, -122.8150258939473 40.89763858905594, -122.8150258939473 40.81763858905595))",POINT (-122.7750258939473 40.85763858905595),21.34328595913858
205,"POLYGON ((-122.8150258939473 40.89763858905594, -122.7350258939473 40.89763858905594, -122.7350258939473 40.97763858905594, -122.8150258939473 40.97763858905594, -122.8150258939473 40.89763858905594))",POINT (-122.7750258939473 40.93763858905594),26.930490318490286
206,"POLYGON ((-122.8150258939473 40.97763858905594, -122.7350258939473 40.97763858905594, -122.7350258939473 41.05763858905594, -122.8150258939473 41.05763858905594, -122.8150258939473 40.97763858905594))",POINT (-122.7750258939473 41.01763858905594),18.674946773594286
207,"POLYGON ((-122.8150258939473 41.05763858905594, -122.7350258939473 41.05763858905594, -122.7350258939473 41.13763858905594, -122.8150258939473 41.13763858905594, -122.8150258939473 41.05763858905594))",POINT (-122.7750258939473 41.09763858905594),15.586166579477252
208,"POLYGON ((-122.8150258939473 41.13763858905594, -122.7350258939473 41.13763858905594, -122.7350258939473 41.21763858905594, -122.8150258939473 41.21763858905594, -122.8150258939473 41.13763858905594))",POINT (-122.7750258939473 41.17763858905594),14.062327628922244
209,"POLYGON ((-122.8150258939473 41.21763858905594, -122.7350258939473 41.21763858905594, -122.7350258939473 41.29763858905594, -122.8150258939473 41.29763858905594, -122.8150258939473 41.21763858905594))",POINT (-122.7750258939473 41.25763858905594),11.67323328607292
210,"POLYGON ((-122.8150258939473 41.29763858905594, -122.7350258939473 41.29763858905594, -122.7350258939473 41.37763858905593, -122.8150258939473 41.37763858905593, -122.8150258939473 41.29763858905594))",POINT (-122.7750258939473 41.33763858905594),6.6249507935122205
211,"POLYGON ((-122.8150258939473 41.37763858905593, -122.7350258939473 41.37763858905593, -122.7350258939473 41.45763858905593, -122.8150258939473 41.45763858905593, -122.8150258939473 41.37763858905593))",POINT (-122.7750258939473 41.41763858905593),4.624834976937758
212,"POLYGON ((-122.8150258939473 41.45763858905593, -122.7350258939473 41.45763858905593, -122.7350258939473 41.53763858905593, -122.8150258939473 41.53763858905593, -122.8150258939473 41.45763858905593))",POINT (-122.7750258939473 41.49763858905593),4.626212679528429
213,"POLYGON ((-122.8150258939473 41.53763858905593, -122.7350258939473 41.53763858905593, -122.7350258939473 41.61763858905593, -122.8150258939473 41.61763858905593, -122.8150258939473 41.53763858905593))",POINT (-122.7750258939473 41.57763858905594),2.547242757791936
214,"POLYGON ((-122.8150258939473 41.61763858905593, -122.7350258939473 41.61763858905593, -122.7350258939473 41.69763858905593, -122.8150258939473 41.69763858905593, -122.8150258939473 41.61763858905593))",POINT (-122.7750258939473 41.65763858905593),1.7943882918495735
215,"POLYGON ((-122.8150258939473 41.69763858905593, -122.7350258939473 41.69763858905593, -122.7350258939473 41.77763858905593, -122.8150258939473 41.77763858905593, -122.8150258939473 41.69763858905593))",POINT (-122.7750258939473 41.73763858905593),2.55775419981624
216,"POLYGON ((-122.8150258939473 41.77763858905593, -122.7350258939473 41.77763858905593, -122.7350258939473 41.85763858905592, -122.8150258939473 41.85763858905592, -122.8150258939473 41.77763858905593))",POINT (-122.7750258939473 41.81763858905592),2.4635236922434345
217,"POLYGON ((-122.8150258939473 41.85763858905592, -122.7350258939473 41.85763858905592, -122.7350258939473 41.93763858905592, -122.8150258939473 41.93763858905592, -122.8150258939473 41.85763858905592))",POINT (-122.7750258939473 41.89763858905592),1.8621689040059415
218,"POLYGON ((-122.8150258939473 41.93763858905592, -122.7350258939473 41.93763858905592, -122.7350258939473 42.01763858905592, -122.8150258939473 42.01763858905592, -122.8150258939473 41.93763858905592))",POINT (-122.7750258939473 41.97763858905592),2.2179565576909974
219,"POLYGON ((-122.8150258939473 42.01763858905592, -122.7350258939473 42.01763858905592, -122.7350258939473 42.09763858905592, -122.8150258939473 42.09763858905592, -122.8150258939473 42.01763858905592))",POINT (-122.7750258939473 42.05763858905592),2.9561617585602558
220,"POLYGON ((-122.7350258939473 40.81763858905595, -122.6550258939473 40.81763858905595, -122.6550258939473 40.89763858905594, -122.7350258939473 40.89763858905594, -122.7350258939473 40.81763858905595))",POINT (-122.6950258939473 40.85763858905595),20.44023391505478
221,"POLYGON ((-122.7350258939473 40.89763858905594, -122.6550258939473 40.89763858905594, -122.6550258939473 40.97763858905594, -122.7350258939473 40.97763858905594, -122.7350258939473 40.89763858905594))",POINT (-122.6950258939473 40.93763858905594),25.68151107944767
